"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"C8G",-0.0999580377445804,0.0646492815634202,2.39060618061187,0.12334680515704,0.340019499930253,"LOAD_vs_CN",249,"study_10"
"PRG4",-0.0367643529490459,0.0777524750484618,0.223576116647992,0.636790300329027,0.819983425626319,"LOAD_vs_CN",248,"study_10"
"ARMH4",-0.0265071976127177,0.0912817591810897,0.0843256367284748,0.771814722523133,0.893589934299005,"LOAD_vs_CN",230,"study_10"
"GOT2",0.0358419062506781,0.0656634488561313,0.297944120733699,0.585800348195908,0.775769491128323,"LOAD_vs_CN",205,"study_10"
"PPIB",0.0427638855912976,0.0650727224756486,0.43187330896404,0.511820926172172,0.709198676956653,"LOAD_vs_CN",242,"study_10"
"QSOX1",-0.0201404765423148,0.0524182018978575,0.147630212806154,0.701157949654323,0.851872835576197,"LOAD_vs_CN",241,"study_10"
"B4E1Z4",-0.13808638896777,0.0523385969852071,6.96077494418513,0.00889913490308534,0.074781440072701,"LOAD_vs_CN",250,"study_10"
"APOM",-0.118947735612564,0.0941988899622208,1.59448628320398,0.207993670656514,0.451519593383515,"LOAD_vs_CN",246,"study_10"
"FBLN2",-0.0367144498826729,0.091495212248774,0.161019069511615,0.688587044048437,0.850127606514776,"LOAD_vs_CN",242,"study_10"
"LY6H",-0.0118629646557388,0.0499518709111015,0.0564005000979936,0.812489972321254,0.914712252252496,"LOAD_vs_CN",249,"study_10"
"WFDC2",0.0466275955591398,0.0977588213329471,0.227496190284943,0.633929865985267,0.819983425626319,"LOAD_vs_CN",212,"study_10"
"GPR37L1",0.0431443582656603,0.0414408666921749,1.08390287431724,0.298930815294741,0.544555785904056,"LOAD_vs_CN",249,"study_10"
"TNXB",-0.021181860781453,0.0591273159057371,0.128337001894213,0.720492943364149,0.862935226420049,"LOAD_vs_CN",248,"study_10"
"APOH",-0.137502773015058,0.0597569553591027,5.29475646777642,0.0222208972672304,0.136201029132083,"LOAD_vs_CN",250,"study_10"
