"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"TMSB10",0.879811715794735,0.215951307885678,16.5984603137637,0.000781832442752318,0.117274866412848,"LOAD_vs_CN",28,"study_3_Olink"
"CD300LG",-0.164897547737629,0.112003006789254,2.1675495328928,0.157774955401837,0.836154588642959,"LOAD_vs_CN",28,"study_3_Olink"
"CCL21",-0.112019443297111,0.0834309907457591,1.80273552999865,0.197550212565334,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"CDON",-0.0965152023829168,0.0980194667353787,0.969542342155129,0.334010218338279,0.912952070776007,"LOAD_vs_CN",28,"study_3_Olink"
"CD69",0.141173595038712,0.104552156089905,1.82322791664336,0.192344669608325,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"XG",-0.592150581330479,0.344706838809372,2.95096813941179,0.112917655491866,0.76989310562636,"LOAD_vs_CN",28,"study_3_Olink"
"FCER2",-0.164467215019294,0.304727737184375,0.291296122287215,0.594287569492039,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"FUT5",-0.0326287716390969,0.139655959585598,0.0545861547846341,0.819012468576639,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"MMP1",-0.0920189646476537,0.194108529230901,0.224732274409782,0.641971115775373,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"CCL5",-0.253998895057023,0.162192493822515,2.45246123754887,0.133190550368705,0.821037639259141,"LOAD_vs_CN",28,"study_3_Olink"
"GNLY",-0.0617985943810843,0.232021325944965,0.0709416663664552,0.792161441362717,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"IL7R",0.115991095150696,0.142696702046724,0.660726044078382,0.42754672695787,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"CD40LG",-0.10542405614918,0.083701010708434,1.58641949656614,0.219471272996338,0.870865746516208,"LOAD_vs_CN",27,"study_3_Olink"
"SLAMF7",0.0141976408951576,0.0765169801117655,0.0344283914011581,0.854874923635817,0.98280232397282,"LOAD_vs_CN",27,"study_3_Olink"
"IL4R",0.0263824251188929,0.0414251898822474,0.405602303459872,0.530216828488642,0.940796799093607,"LOAD_vs_CN",27,"study_3_Olink"
"SRC",-0.0395332644314363,0.082384683055444,0.230267371889194,0.636047126305032,0.940796799093607,"LOAD_vs_CN",27,"study_3_Olink"
"CBLIF",-0.243048595937856,0.141703767173226,2.94186975254961,0.103890619746646,0.748012462175848,"LOAD_vs_CN",27,"study_3_Olink"
"AGER",-0.190251064662009,0.209558175270063,0.824223466656463,0.380600332000578,0.925284353017862,"LOAD_vs_CN",27,"study_3_Olink"
"FGF23",-0.0686055191404282,0.0594992460722494,1.32952094822054,0.260030236678529,0.877365049954041,"LOAD_vs_CN",27,"study_3_Olink"
"REN",-0.286046225236189,0.136648086215252,4.38192898244749,0.0466443351468522,0.581745853294789,"LOAD_vs_CN",27,"study_3_Olink"
"DECR1",-0.109560391858047,0.182995114805593,0.358449650833238,0.555187700285077,0.940796799093607,"LOAD_vs_CN",27,"study_3_Olink"
"THBD",-0.322624704975548,0.190171196642889,2.87809922318351,0.106516101429435,0.754838514066864,"LOAD_vs_CN",27,"study_3_Olink"
"VSIG2",-0.00755234386185588,0.114088506558692,0.00438207413330169,0.947909076720538,0.99020151770083,"LOAD_vs_CN",27,"study_3_Olink"
"CEACAM8",-0.171541574429036,0.119277978349675,2.06832244232672,0.165452384878309,0.838217521167618,"LOAD_vs_CN",27,"study_3_Olink"
"FCGR2B",-0.177675366559877,0.167216766470196,1.12900222563197,0.305168191081533,0.893219476143055,"LOAD_vs_CN",27,"study_3_Olink"
