"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"CELSR2",-0.0277707937677676,-0.0835044942357362,0.0279629067002009,-0.778678615272132,0.436169056247442,0.781339710763202,-0.025952163676168,-0.0579685530733785,-0.00747074063638881,7,743,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.743942026673126
"NCS1",-0.120661206302116,-0.41151145821441,0.170189045610177,-0.776590516414695,0.437400398493016,0,NA,NA,NA,2,111,"study_11_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD",2,"study_11; study_3_Olink",0.774316921656555
"SLC24A2",-0.0104273989093957,-0.0668642005091659,0.0460094026903745,-0.775740276992125,0.437902353384119,0.496032893800969,-0.00827119897574345,-0.041043062746572,0.0281753838153515,6,586,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.745285214830854
"SLIT3",-0.0364015334834915,-0.141873031772054,0.0690699648050707,-0.775287694610758,0.438169679007271,0,NA,NA,NA,5,446,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.774370697469848
"PSMA6",0.0352316979368276,-0.0474847935004035,0.117948189374059,0.774624427989401,0.438561618410693,0.413368529283244,0.0364696971639757,0.00491174378099275,0.0933900177734193,5,507,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.745293702715791
"MOG",-0.00320476932251433,-0.0423247190844581,0.0359151804394294,0.773237153625148,0.439382041682947,0.664912898543764,-0.00326604216506084,-0.0250157322934015,0.0108139722571873,10,1282,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.641016266290875
"LINGO3",0.0194518945058257,-0.0362768946833769,0.0751806836950282,0.772118410414621,0.440044299114455,0.372382353877036,0.02244661045996,0.0035369392036563,0.0342516420265399,6,586,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.745594346570783
"IGHV3-11",0.0510653593209513,-0.0631897013141753,0.165320419956078,0.770882888815765,0.440776350347918,0,NA,NA,NA,2,398,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD",2,"study_1; study_11",0.77682856832223
"IFI27L2",-0.101459625064592,-0.384286747759462,0.181367497630278,-0.770433248370135,0.441042937167679,0,NA,NA,NA,2,131,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.77682856832223
"JAML",0.0452696936793074,-0.0466641356941862,0.137203523052801,0.76968398143515,0.441487374389248,0.286608864818241,0.0455282236232791,-0.0109880817639573,0.082911381643467,7,597,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.749767351333465
"ACTR3",-0.059522759651068,-0.219366752759783,0.100321233457647,-0.767725316193302,0.442650392453188,0,NA,NA,NA,2,153,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.778351696796881
"LYNX1",-0.011308358735718,-0.0566255441581625,0.0340088266867265,-0.767566300642411,0.442744889691051,0.276993917478694,-0.0102452879041927,-0.0256350790535444,0.0150992050895167,6,712,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.74795068643074
"ENPP4",-0.0189982652961308,-0.0762715760469178,0.0382750454546561,-0.765740015663564,0.443831012061228,0,-0.0181091276719292,-0.027096672997112,-0.00395662970003937,6,642,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.751536392209134
"C1R",0.00961828257837176,-0.0226863404727447,0.0419229056294882,0.764723019238754,0.444436495900325,0,0.00902577461791666,-0.00132498419610297,0.0171361605902323,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.751536392209134
"CTSS",0.0171294034018723,-0.0279087803107633,0.0621675871145078,0.764074164698132,0.444823047204434,0.185783650480535,0.0174832901207369,0.00112753621100848,0.0422927662125373,10,1147,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.644539517377854
"SV2B",0.0115863789032857,-0.0453930929191605,0.0685658507257319,0.764065982541197,0.444827922900654,0.604759289401478,NA,NA,NA,3,375,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.779590916457759
"C1QL3",-0.0144189145727887,-0.0648894677026807,0.0360516385571034,-0.761749507763712,0.446209521145831,0,-0.0160941035285441,-0.0415468551429726,-0.0021989911648,7,650,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.752918849385257
"GALNT4",-0.0279646844240349,-0.181880758651287,0.125951389803217,-0.76129065776752,0.446483479355804,0,NA,NA,NA,4,365,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_1; study_11",0.779590916457759
"SH3BGRL2",-0.0750222214191008,-0.240439059942069,0.0903946171038673,-0.76086009589778,0.446740635074065,0.0830869134907916,NA,NA,NA,3,132,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.779590916457759
"SPTA1",-0.0614481409748457,-0.216217008350241,0.0933207264005499,-0.760703348395506,0.446834274403123,0.749858680855416,NA,NA,NA,3,394,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.779590916457759
"ABCA2",0.0161994829987077,-0.0308477238431421,0.0632466898405575,0.760649890711208,0.446866212021702,0,0.0164292891247737,0.0131613977193272,0.0218114064299037,5,561,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.752686156532129
"LAMP2",0.0101706700771153,-0.0341393378640332,0.0544806780182639,0.759640424834532,0.447469548431062,0.523180210892724,0.00856981760230171,-0.0277580099640826,0.0465862867441794,7,784,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.753431632828369
"ACO2",-0.0610068409138052,-0.236936765971171,0.114923084143561,-0.758612515591164,0.448084383645112,0,NA,NA,NA,3,276,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_1; study_11",0.779590916457759
"KREMEN1",0.0271054447618652,-0.057466216661379,0.111677106185109,0.75810065802797,0.448390725813869,0.539094423056133,0.0339508981894431,-0.00417933637606446,0.100923832946984,5,376,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.753032660116821
"TOR1AIP1",0.067240847114397,-0.151983671624918,0.286465365853712,0.757966330100016,0.448471139572748,0,NA,NA,NA,3,157,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.779590916457759
"TPD52",-0.0348685070860472,-0.125949321691449,0.0562123075193543,-0.757814015481366,0.448562330748119,0,NA,NA,NA,2,357,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD",2,"study_1; study_11",0.779590916457759
"DNER",-0.0053131736783018,-0.0376966167321303,0.0270702693755267,-0.757042842389325,0.449024195718276,0.226918870266349,-0.00535579623541257,-0.0148186748986841,0.00369284292745548,11,1265,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.646230768162113
"GRP",-0.0533724977316566,-0.13400349562524,0.0272585001619271,-0.754655132072694,0.450455934418531,0.722254771201779,-0.0600599268773451,-0.0954318794827437,-0.000914525396695339,6,547,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.756184270666346
"SORL1",0.016651055212023,-0.0216924115462564,0.0549945219703024,0.75370960487771,0.451023613214699,0.51809217752605,0.0190259428649762,-0.00271359780524229,0.0556676542358333,6,649,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.756184270666346
"PTPA",0.0169317093973212,-0.0522203780665276,0.08608379686117,0.753463415974434,0.451171487349686,0.718974660565507,0.0152803920971386,-0.0633965020866892,0.0886346374402911,6,516,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.755480701691116
"IGKV2D-26",-0.0509012576261266,-0.205701865660799,0.103899350408546,-0.750007625711389,0.453250111992578,0,NA,NA,NA,2,381,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD",2,"study_1; study_11",0.786433969152684
"VWA1",-0.00688398343537968,-0.0418570078661821,0.0280890409954227,-0.749982390300202,0.45326531070333,0.470497011809913,-0.00489986655654575,-0.0200143427845525,0.00673970259519703,8,662,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.757085301464987
"JAM3",-0.00575900893095881,-0.0423974741234762,0.0308794562615586,-0.749621718748282,0.453482566359738,0.647557278245807,-0.00293376808743925,-0.0219641814071432,0.0296099884284519,7,651,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.757085301464987
"PLTP",-0.0121410423110969,-0.0595490003934315,0.0352669157712377,0.74906213718431,0.453819754574885,0.836062472905851,-0.0113397460021392,-0.0265147045415889,0.0271955618599021,11,1301,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.648749045130541
"CFHR4",-0.0728662790196992,-0.275749553626134,0.130016995586735,-0.748254462005762,0.454306686330755,0,NA,NA,NA,2,160,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.786964309544846
"DPYSL2",0.0217230660411471,-0.0280892400043945,0.0715353720866886,0.746902654359001,0.45512232360299,0.8620424162401,0.0284398323895053,-0.00260885291830635,0.0568593770321998,6,563,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.759867973033063
"PARM1",0.0603160965731127,-0.0779212383724753,0.198553431518701,0.746236886342026,0.455524329482911,0.334185037881378,NA,NA,NA,2,323,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD",2,"study_1; study_11",0.787683434372455
"SLC39A12",0.0287594702944502,-0.0477829357805824,0.105301876369483,0.745081485357628,0.456222461029581,0,0.0293465412879213,0.00950866381501642,0.0468339891405208,6,610,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.760049258543995
"IZUMO4",-0.0609150727284863,-0.218525971012809,0.096695825555836,-0.745077214699254,0.456225042618397,0,NA,NA,NA,2,149,"study_11_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_3_Soma",0.787683434372455
"C8A",0.0475402206433585,-0.0289129169323772,0.123993358219094,0.741964697786774,0.458108724776757,0.486267639176297,0.0486616546215489,0.0216348366295104,0.0665935315559926,7,789,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.761581593088785
"CLTC",0.185733959516609,-0.293261434952305,0.664729353985522,0.740239592546374,0.459154627595928,0.374425584923366,NA,NA,NA,3,174,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_11; study_2",0.790491489905419
"UBE2K",-0.0802336141273462,-0.284904763773301,0.124437535518609,-0.73933965230311,0.45970077704476,0,NA,NA,NA,2,169,"study_11_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_3_Soma",0.790491489905419
"IL27",-0.0420744886295777,-0.152898243964836,0.0687492667056804,-0.737662009903216,0.460719863230795,0.501499154315445,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.790491489905419
"ACVR2A",-0.0525486108482187,-0.191868653508218,0.0867714318117803,-0.737417317935161,0.460868607187224,0.0692512743461768,NA,NA,NA,3,192,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.790491489905419
"IGKV2D-29",-0.0734926945561414,-0.192007816439823,0.0450224273275398,-0.736991025688631,0.461127806881299,0.692094324430753,-0.0683701668373991,-0.125085070082725,0.0165495287484453,3,418,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"ADAMTSL4",-0.0327942081212897,-0.117366865480637,0.0517784492380582,-0.735071419969146,0.462295999059524,0,NA,NA,NA,4,460,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.791644129108467
"STMN3",-0.024942025367802,-0.080043979732007,0.030159928996403,-0.733519806612992,0.463241452005712,0,-0.0267977846627138,-0.0519169605466913,-0.0096332076468649,7,614,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"HSPA8",0.00457186070866756,-0.0459187686932204,0.0550624901105556,0.73203299052444,0.464148431860314,0.486934814146103,0.00281068292991132,-0.0177167861089101,0.0296317959680898,8,802,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"HRG",0.0437312269974197,-0.0400856925133766,0.127548146508216,0.731948907677918,0.464199753159425,0.439733791768169,0.0449771926103441,0.00908166884579876,0.0885961846095401,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"FCGRT",0.0142329852651092,-0.0335495877657339,0.0620155582959523,0.730332858565173,0.465186747920401,0,NA,NA,NA,5,454,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.793571019306217
"PTHLH",-0.0522833556725852,-0.154581969154833,0.050015257809663,-0.729731509210199,0.465554316973536,0.450715629829439,NA,NA,NA,5,509,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.793571019306217
"DDX46",-0.0544559921402551,-0.170657175439023,0.0617451911585129,-0.729504825888637,0.465692916863858,0.716123629579652,NA,NA,NA,2,329,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD",2,"study_1; study_11",0.793571019306217
"MCAM",-0.0147047655251129,-0.0559416302748866,0.0265320992246608,-0.728153658226429,0.466519530180605,0.647946105368594,-0.0140046387847644,-0.031053206778774,0.00497424499634044,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"IGKV1-39",-0.0223318565756,-0.119857496763919,0.0751937836127191,-0.728029646908147,0.466595438231995,0.268384073222672,-0.0278453383578927,-0.0726838943040825,-0.00167355289628033,3,459,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"YME1L1",0.110011040614605,-0.163478578970627,0.383500660199838,0.727193813447432,0.467107235508486,0,NA,NA,NA,2,106,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.794688933137814
"FGFR1",-0.0121786621199836,-0.0482143359054796,0.0238570116655123,-0.7271324914945,0.467144796401279,0.0211034377362555,-0.0132369873074438,-0.0290377864250139,0.000343202505387297,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"UNC5D",0.0160024358325382,-0.0370991992313336,0.06910407089641,0.726937574640936,0.467264197899955,0,0.0184371696996575,0.000805578081908025,0.0430152691908372,6,602,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"ART3",-0.00144495811239055,-0.0471058544800113,0.0442159382552302,0.726719392283439,0.467397871370561,0.727465811631532,0.000214003291760645,-0.0328622184789864,0.0373083111683762,8,806,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"FAM3A",-0.00757236670605858,-0.0514086349656356,0.0362639015535184,-0.725453837664783,0.468173654856571,0.200932161694529,-0.00488946958709131,-0.0263802322432575,0.0130391359029773,6,585,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"SERPINA7",-0.00859926704647876,-0.0782513222803827,0.0610527881874252,-0.725405714467522,0.468203168386495,0.142573271033504,-0.00609822104441809,-0.0339011461691418,0.0179505090654753,9,836,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"CHST1",0.0116197275430072,-0.043605256833247,0.0668447119192614,-0.724968533944882,0.468471334513702,0.824687669599806,0.0175155217954436,-0.0201451597606967,0.0744558163057419,6,603,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"CPPED1",-0.0288562602057117,-0.0928204068318128,0.0351078864203894,-0.724057973563606,0.469030144287037,0.847702832680343,NA,NA,NA,5,506,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.795421290496833
"CAPZA1",0.0329328179761204,-0.193679467021635,0.259545102973876,0.72401637078971,0.469055684663209,0.272252011780271,NA,NA,NA,3,164,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_11; study_2",0.795421290496833
"SPINT1",-0.053349133471134,-0.108782451655322,0.00208418471305391,-0.72378645611346,0.469196845550623,0.858100120695417,-0.0522472201153262,-0.0937342103474345,0.0129658065106776,9,1063,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_8",0.766270257148087
"FCGR3A",-0.0135292221913843,-0.0693802851607967,0.0423218407780281,-0.722782443575217,0.469813555131811,0,-0.0113126285881452,-0.0279479770199015,0.0057570568972168,7,665,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"IGKV2-29",0.0454808465730673,-0.108235448528192,0.199197141674327,0.721416488076896,0.470653305151871,0.399864981762356,0.0573774798184018,-0.0157188014870632,0.161649730096644,5,578,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.766270257148087
"RMDN3",-0.00555524403551624,-0.0390494507827061,0.0279389627116736,-0.721343892043977,0.470697958274263,0.734984827343691,-0.00173092493774683,-0.026051776384846,0.0114402068133216,5,555,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.764701899580121
"MMP3",-0.0556772051776933,-0.156608167948907,0.0452537575935204,-0.719324832619572,0.471940798842166,0.778190481212933,-0.0474319099581553,-0.113973996460706,0.0703966470571671,7,830,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.764701899580121
"H2AC4",0.154754821501438,-0.142026920478226,0.451536563481103,0.718515391923346,0.472439560868532,0.344065551136618,0.114378688638505,-0.045291463742872,0.219215825990337,3,232,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_11; study_2; study_7",0.764701899580121
"EIF3J",0.0689766001525858,-0.131468251247807,0.269421451552979,0.716579010977773,0.473633899179449,0,NA,NA,NA,2,127,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD",2,"study_11; study_2",0.800335582717008
