"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"NID1",0.0517463586860723,0.0286300750613621,0.0748626423107825,3.10017728222089,0.00193404844679514,0.936794942841543,0.0524375978950418,0.00879226039711243,0.0731056995550033,11,2287,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.00726116434410806
"MDK",0.0730014772832328,0.0369871943505728,0.109015760215893,3.09764947823607,0.00195061995890958,0.887651206102848,0.0753523475093565,0.0223404307347917,0.105478719922323,9,1818,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",4,"study_1; study_11; study_4; study_8",0.00662710627065435
"SF3A1",-0.0524733600968245,-0.092918307458411,-0.0120284127352379,-3.09388540978121,0.0019755377330144,0,-0.0528255316606993,-0.072358976471236,-0.0320357581559508,6,1223,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00668320211807
"SAA4",-0.0702199198629269,-0.126197100388579,-0.0142427393372745,-3.09056941409361,0.00199773103658154,0.7550205677845,-0.0705073279163066,-0.119388378639426,-0.00550963359888591,7,1379,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00671220282677789
"NRP1",-0.029231339132415,-0.0447879452492714,-0.0136747330155586,-3.09008439109983,0.00200099631439794,0.855463469843528,-0.0285103388416484,-0.0395646439160676,-0.0162878720040218,8,1377,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00671220282677789
"TRIL",-0.0430396512575684,-0.0695196672014877,-0.0165596353136492,-3.08526295490294,0.00203372263568342,0.623564825550787,-0.0416399857538793,-0.0512829597971308,-0.0322560613116827,6,1120,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0083958671639054
"IGKV2-40",-0.0828160120433435,-0.137405775765627,-0.0282262483210599,-3.08321485876785,0.00204777247900132,0,-0.0861608193712091,-0.116300877538367,-0.0690816053958415,4,1121,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0083958671639054
"YWHAQ",0.116612677876929,0.0396573462728132,0.193568009481046,3.07799134990539,0.00208400964246501,0,0.0934581055282551,0.0362832739984087,0.128918986240776,4,475,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_11; study_2; study_7",0.00848384067216254
"IGHV3-30-5",-0.085094292861307,-0.174582304542422,0.00439371881980839,-3.07231087978801,0.00212408381710574,0,NA,NA,NA,2,279,"study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",2,"study_5; study_7",0.0123291792512451
"IGHV3-35",-0.115973238011757,-0.20409223164216,-0.0278542443813533,-3.06840971752706,0.00215201343259097,0.714350414557404,NA,NA,NA,2,177,"study_2_LOAD_vs_CN; study_7_LOAD_vs_CN",2,"study_2; study_7",0.0124056107635971
"TNFSF10",0.142664010350125,0.0483332715018602,0.23699474919839,3.06714617957496,0.0021611314227248,0,NA,NA,NA,3,667,"study_3_Olink_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Olink; study_8",0.0124056107635971
"RBP4",-0.0489436503130841,-0.0823040292400571,-0.0155832713861111,-3.06584793190286,0.00217053676477148,0.847089626905993,-0.0488444239014542,-0.08336059056257,0.00260517360406878,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00725032238652659
"GSTP1",0.03738622831108,0.0140300548328925,0.0607424017892676,3.06016262863379,0.00221216834472524,0,0.0374672153640414,0.030236331527083,0.0493399658153775,8,1374,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00735846792492286
"AKR1A1",0.059964636342398,0.0211919098073318,0.0987373628774643,3.06005726550916,0.00221294674446751,0,NA,NA,NA,5,1046,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.0126332509203392
"C8B",-0.0630792302645041,-0.109132706041604,-0.0170257544874042,-3.05007960692617,0.00228780716877749,0.792466652803866,-0.0647579486943377,-0.125067473694632,-0.000600313240673533,7,1542,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00755114410964058
"IGFBP5",0.0333925090029439,0.0142053707000547,0.0525796473058331,3.04991138347132,0.00228908896908601,0.749765163023454,0.0341102505047406,0.021754047589187,0.039486872972777,8,1604,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00755114410964058
"PDGFD",-0.0445207675631361,-0.0744293082093823,-0.0146122269168899,-3.04929350640793,0.00229380261059946,0.640080807698128,-0.0474245994538043,-0.0794142599712552,-0.0208783637515135,6,1164,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.00927213167946543
"SV2B",-0.0497139017350993,-0.0824629006492249,-0.0169649028209738,-3.04870603496289,0.00229829253833232,0,NA,NA,NA,3,886,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_1; study_11",0.0130487756684551
"VTN",-0.0564197134238003,-0.0990918182639774,-0.0137476085836232,-3.03718384671213,0.00238799760462028,0.600820884974869,-0.0558924957607988,-0.0772768835843229,-0.017804100958766,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00784486816393853
"CEACAM1",0.150061335362983,0.0568855760567333,0.243237094669233,3.02523375725869,0.00248441031182459,0.628521943588499,NA,NA,NA,4,697,"study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_2; study_8",0.0140288169238356
"MMP12",0.470806754935513,0.158646962595381,0.782966547275644,3.02094870413572,0.00251984044962111,0,NA,NA,NA,4,693,"study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Soma; study_8",0.0141519687954396
"PGM1",0.0352169352819035,0.0107570784149995,0.0596767921488074,3.01890132463937,0.00253693145765532,0.260103114118228,0.0350259014252674,0.0212758854969706,0.0520942931472846,6,1245,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00829983748492172
"NCR3LG1",-0.0519706863319736,-0.0866265696950894,-0.0173148029688578,-3.01438120000592,0.00257504036854968,0.806212740768423,NA,NA,NA,4,1035,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.0143842308759307
"IGLV4-69",-0.106848554667088,-0.17830279335242,-0.0353943159817561,-3.0130436068025,0.00258641749838768,0.241206211965532,-0.109706869261863,-0.159570518513721,-0.0612226459098744,4,1195,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0103556296571069
"TXNDC5",0.0878195259327926,0.0528251623615821,0.122813889504003,3.01169579732215,0.00259792799760174,0.980677386133096,0.093140963761552,0.00527193557940177,0.145070137217355,8,1742,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",3,"study_1; study_11; study_8",0.0103556296571069
"CSPG4",0.0249271010661669,0.00805585017614124,0.0417983519561926,3.01067064007754,0.00260671433636084,0.0347981441948272,0.0252944005137833,0.0193745831418931,0.0287352992900303,6,1344,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00849318810412649
"CANT1",-0.00545460068552273,-0.0231346835587813,0.0122254821877358,-3.00467599966985,0.00265863892144144,0.92550002148881,-0.00442474994057725,-0.0426406303584193,0.0211723424217069,11,2233,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.00980946084807703
"CDH5",-0.030504423071525,-0.0529054448658339,-0.00810340127721603,-3.00219833364782,0.0026803748278818,0.562193312826337,-0.0303154734761526,-0.0420177462567049,-0.0113995415411295,8,1363,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00869754280884095
"H4C1",-0.103036573677016,-0.185270169502646,-0.020802977851387,-3.00055438621974,0.00269488623617911,0.844934611046924,-0.109607716053232,-0.223183986223849,0.00478123769693067,5,1142,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0106680324108056
"ROBO2",0.0126177106764429,-0.0195271145185314,0.0447625358714171,-2.99698174202884,0.00272667043319697,0.940335097097288,0.0136788558928824,-0.04330015252293,0.0535948309798374,10,1997,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.00988995716447716
"IGHA2",-0.105968881597269,-0.183873483063868,-0.0280642801306708,-2.99331952844052,0.0027596066374828,0,-0.106969831626996,-0.121110910303692,-0.0952397102071153,6,1420,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0107810402271615
"TNFSF13",0.101614500001538,0.0649532150874459,0.13827578491563,2.99316569009181,0.00276099810695599,0.977568917569758,0.109483870584221,-0.00571862308079964,0.199548974906345,5,1547,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",3,"study_1; study_11; study_8",0.0107810402271615
"EPHB3",-0.0617927436135942,-0.0991969354643927,-0.0243885517627957,-2.99221276700077,0.00276963159618684,0.819102163855293,NA,NA,NA,5,1048,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.0153884878526103
"SLC38A10",-0.0191580029523032,-0.0325085599015215,-0.00580744600308495,-2.98918836131376,0.00279719631433391,0.356116244256377,-0.0185038624825751,-0.0250334762343622,-0.0145391639626708,6,1333,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.009039719796323
"TNR",0.043190982347501,0.0241361669139053,0.0622457977810967,2.98814771542323,0.00280673864281673,0.91900819256975,0.0441995598214438,0.00401450511365606,0.0687955234394372,11,2247,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0100107011593797
"C7",0.0552780214747288,0.0277499192724338,0.0828061236770237,2.9874484975661,0.00281316689326781,0.939968658014947,0.0554883492807247,0.0397042261513104,0.074070800807419,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00905452502084175
"ADM",-0.0353312431634851,-0.0579853188559523,-0.012677167471018,-2.97981831655836,0.00288419392331666,0,-0.035690806797503,-0.0437632398855649,-0.0315348127059586,7,1212,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN",3,"study_1; study_11; study_4",0.0111859953512416
"CD163",0.0768730190374847,0.0454969617041633,0.108249076370806,2.979796160522,0.00288440252952793,0.942949956274529,0.0780451022734629,0.00771744905962391,0.129000217804016,11,2288,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0101190514970324
"RSPO1",0.0931721516900691,0.032322217822151,0.154022085557987,2.97800905916367,0.00290127409264802,0,NA,NA,NA,4,694,"study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Soma; study_8",0.0160341690545814
"MMRN2",-0.0252575657934052,-0.0410891270637293,-0.00942600452308115,-2.97118798671491,0.00296650136471799,0.817265377610024,-0.0248862910671274,-0.0382437884081088,-0.0176516563355063,7,1494,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00950955074576935
"PITPNA",0.0643704557157526,0.0219141065222171,0.106826804909288,2.96689621075574,0.00300822488711491,0,0.0626987635575864,0.047993141967356,0.0774993286665693,4,935,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0115887321154628
"OMD",0.0542589976427638,0.0239812468157156,0.084536748469812,2.96033665794019,0.00307303029968231,0.87626066042503,0.0537997131327444,0.0271485225574857,0.0729282500844635,11,2223,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0106069110343873
"TGFBR1",0.0835930171651202,0.0258786001205142,0.141307434209726,2.95889505429996,0.00308744224967923,0,NA,NA,NA,3,573,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_11; study_2",0.0169727645365964
"NICOL1",-0.0518944562383626,-0.081629572315726,-0.0221593401609991,-2.95752354381973,0.00310121064922145,0.905834888120891,-0.0495517340840109,-0.0767625316477613,-0.00482841362034524,7,1594,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00990145568727331
"MXRA8",-0.0246979288575658,-0.0409026975361957,-0.00849316017893589,-2.95566362766506,0.00311997152517515,0.492646297262668,-0.0251228881696803,-0.0362174314708289,-0.012236706887574,6,1260,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0119390910363369
"CALB1",0.0417718462572429,0.0165893543611077,0.0669543381533782,2.95291631333846,0.00314787288892975,0.486011309281329,0.0425871256928824,0.0293880856196745,0.0553325925804884,8,1575,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00995208959330036
"SEMA3G",-0.0281812621639144,-0.0462589237213956,-0.0101036006064332,-2.95286490765726,0.00314839711925723,0.0823775956858494,-0.0282144012165942,-0.0354230705666186,-0.0231007271888672,8,1562,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00995208959330036
"ITIH3",0.0801419665274461,0.0311336752163864,0.129150257838506,2.95225483860323,0.00315462462580087,0.784418147575715,0.0802320095756609,0.0410532609438943,0.13657329717061,7,1356,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.00995208959330036
"ATP1A2",0.0380366674500562,0.0116522292430127,0.0644211056570996,2.95215749995828,0.00315561928421906,0,NA,NA,NA,4,1048,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.0172562549279137
"TGFBR3",0.0680978294026598,0.0394807347025554,0.0967149241027643,2.94693104767786,0.00320944760223927,0.959846396770279,0.0690724889443394,0.00354059067471814,0.104821757080185,11,2261,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0109019331250667
"CPQ",-0.0325686926128338,-0.0552592357418226,-0.00987814948384504,-2.94661336759532,0.00321274627536492,0,-0.0324193343858942,-0.0373773911676551,-0.0225305982959388,8,1629,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0100953884937356
"KIAA0319",-0.0537921434826014,-0.0969921416762704,-0.0105921452889323,-2.94393395967661,0.00324069142338352,0,-0.0532339001679409,-0.0571442823798425,-0.0507672402205154,6,1303,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.0123189197153784
"APPBP2",0.042609881565151,0.0123078082948199,0.0729119548354821,2.94187507219632,0.00326231507208895,0,NA,NA,NA,3,824,"study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_7; study_8",0.017746310784819
"PSMB6",0.103193373796063,0.0247527368961836,0.181634010695942,2.93975356741709,0.00328473379754014,0.803081867877294,NA,NA,NA,3,735,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_1; study_11",0.0177752000814802
"HYOU1",-0.0195446302601108,-0.031679009948089,-0.00741025057213254,-2.93278780220766,0.00335933406065913,0.811637546047283,-0.0189882922925802,-0.0280718361031715,-0.00963194104447206,8,1626,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0105144510953701
"PLXDC1",-0.0320901032725691,-0.0505766654102484,-0.0136035411348897,-2.93231097852905,0.00336449662040824,0.876399337357252,-0.0317878774495896,-0.0551405222338145,-0.0113349904144085,10,2042,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.01125003557449
"UBE2D2",0.0508111815604041,0.017415501492436,0.0842068616283722,2.92749137195978,0.00341708541774209,0,NA,NA,NA,3,623,"study_11_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_11; study_5",0.0183956049172748
"SERPINF1",-0.0281118849902233,-0.0481058231576488,-0.00811794682279778,-2.92721433869555,0.00342013086839599,0,-0.0283606546510194,-0.0311270245137046,-0.026540576634521,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0106627609426463
"MMP15",-0.0680892741173691,-0.111837752423339,-0.0243407958113996,-2.92173041868023,0.00348092688191563,0.696949907011741,NA,NA,NA,2,539,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.0186426960325275
"OPCML",-0.0583867853877733,-0.0856050237083233,-0.0311685470672233,-2.92005642521437,0.00349968014340328,0.953451623315792,-0.0564080755026396,-0.0831442949031485,-0.0182998142055908,8,1620,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0108427426514614
"NPC2",0.0243328575117071,0.00236381547085856,0.0463018995525556,2.91905109235442,0.00351098673472614,0.762070681465586,0.0241458711830671,0.0169531625732474,0.0347324031787051,7,1604,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0108427426514614
"ATP1B2",0.0302668197664539,0.00917529781549123,0.0513583417174167,2.91836014098549,0.00351877686047426,0,0.0296451566300702,0.0243749422416767,0.0357559151570463,7,1247,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0108427426514614
"FLT1",0.131831464142007,0.0416646917891748,0.22199823649484,2.91755636782678,0.00352785878162642,0,NA,NA,NA,4,694,"study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Soma; study_8",0.0187384242725412
"LYN",0.0678364562543441,0.0149376949098663,0.120735217598822,2.91693703961064,0.00353487118134559,0.678594648642729,NA,NA,NA,4,694,"study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Soma; study_8",0.0187384242725412
"ULBP2",-0.0376255055058074,-0.0853439950571361,0.0100929840455213,-2.9116760783912,0.00359495225989662,0.636529889130784,-0.0357075468849464,-0.0730810227371089,-0.0132480278245539,8,1742,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",3,"study_1; study_11; study_8",0.0135756749814517
