"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"GGCT",0.0922820524278798,0.142624507403954,0.418645256839819,0.529468893481981,0.788654644320156,"EOAD_vs_CN",27,"study_3_Soma"
"GGT5",-0.0243784099253475,0.116551086734102,0.0437500039318896,0.837388618219312,0.948541498723486,"EOAD_vs_CN",27,"study_3_Soma"
"GLA",-0.195191655915725,0.0944597048969132,4.27001428535132,0.0599599963491627,0.459278102450447,"EOAD_vs_CN",27,"study_3_Soma"
"GLB1",-0.544537415334064,0.223164531888651,5.95394895270356,0.0278140960348453,0.392986765697699,"EOAD_vs_CN",27,"study_3_Soma"
"GLCE",-0.0765576724610888,0.125041926048014,0.374857438783563,0.550136652927841,0.796333698684749,"EOAD_vs_CN",27,"study_3_Soma"
"GLO1",0.22065816224357,0.228945818901573,0.928911972226322,0.351123236277093,0.671586189960612,"EOAD_vs_CN",27,"study_3_Soma"
"GLRX",-0.0787216522449441,0.0661489611721359,1.41625789820727,0.25561710647077,0.599089688273442,"EOAD_vs_CN",27,"study_3_Soma"
"GLUL",0.216807281666469,0.142864935436707,2.30301321515195,0.150270242915033,0.531576005442873,"EOAD_vs_CN",27,"study_3_Soma"
"GMFG",0.0225341768935561,0.118042446231159,0.0364424021655149,0.851429866520087,0.950644902057305,"EOAD_vs_CN",27,"study_3_Soma"
"GNPDA1",0.203863691101903,0.185817478433099,1.20366779726567,0.292982463437094,0.628409066446563,"EOAD_vs_CN",27,"study_3_Soma"
"GNS",-0.098795210739187,0.106508023215768,0.86041334043716,0.372435201053645,0.682719648650083,"EOAD_vs_CN",27,"study_3_Soma"
"GPC1",-0.253046259922135,0.166182681898847,2.3186132777518,0.145456636745009,0.526850160848167,"EOAD_vs_CN",27,"study_3_Soma"
"GPC4",-0.0826639761788552,0.0483733925985944,2.92024634008229,0.10720158955158,0.497973265189236,"EOAD_vs_CN",27,"study_3_Soma"
"GPC5",-0.164072469727726,0.166671468768663,0.969056068734541,0.341739030331972,0.66772054932765,"EOAD_vs_CN",27,"study_3_Soma"
"GPC6",-0.0591901764578591,0.126410828453525,0.219245513132087,0.644779677695823,0.844453113881639,"EOAD_vs_CN",27,"study_3_Soma"
"GPHN",-0.0254388863441175,0.189256722059331,0.0180673127487116,0.894913939349254,0.967135318259792,"EOAD_vs_CN",27,"study_3_Soma"
