"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"NID1",-0.0463558195200662,0.0844979341791326,0.300965242981653,0.586181258239988,0.853657210648225,"EODLB_vs_CN",222,"study_9"
"NPTXR",0.0794524496342106,0.0214191878216331,13.7596879591654,0.000527311417801068,0.0510940843390437,"EODLB_vs_CN",222,"study_9"
"PPIB",-0.065037079843421,0.104166906105659,0.389818580813,0.535481430767629,0.829835818011204,"EODLB_vs_CN",222,"study_9"
"APOM",-0.00448531802664487,0.114674281261087,0.0015298696522746,0.968966197131219,0.982047983296305,"EODLB_vs_CN",222,"study_9"
"WFDC2",-0.115097213304605,0.0480161283368443,5.74586396606782,0.0215450714805494,0.318047240628798,"EODLB_vs_CN",222,"study_9"
"TNXB",-0.0359537285934211,0.0593350069163243,0.367168890162292,0.547107106086609,0.83437098040416,"EODLB_vs_CN",222,"study_9"
"DAG1",0.00978654342598695,0.0945982676930835,0.0107026737732213,0.918021387965684,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"NTRK2",-0.103423722390131,0.0610279692634294,2.87198714533716,0.0976243579099239,0.435796003425557,"EODLB_vs_CN",222,"study_9"
"ADAM22",-0.0724681617486844,0.0487328066595199,2.21132024163932,0.143658230707792,0.507536309221736,"EODLB_vs_CN",222,"study_9"
"CCN3",-0.134190426825658,0.0738061135244535,3.30566161452594,0.0755232814345888,0.416820538173444,"EODLB_vs_CN",222,"study_9"
"CNTN4",-0.195360004180921,0.115303426497863,2.87069388878214,0.0968207996977566,0.435796003425557,"EODLB_vs_CN",222,"study_9"
"TNR",0.00490841000460485,0.0571135306512078,0.0073859038341137,0.931910604119473,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"CTSD",-0.0105578408256575,0.0331027391431928,0.101723748814981,0.751039848328827,0.924034967784426,"EODLB_vs_CN",222,"study_9"
"CTSZ",-0.0119137047809206,0.0614525113509831,0.0375849863584012,0.846956089734891,0.966437395251063,"EODLB_vs_CN",222,"study_9"
"CANT1",-0.111046866266118,0.0486304826438034,5.21429328405518,0.0268417995156409,0.318047240628798,"EODLB_vs_CN",222,"study_9"
"CALR",-0.0342562818578948,0.0586468504227857,0.341185887615485,0.562802555791719,0.840258955960066,"EODLB_vs_CN",222,"study_9"
"PTPRF",-0.21287490875954,0.114725173960438,3.44295621625933,0.0700223100476308,0.416820538173444,"EODLB_vs_CN",222,"study_9"
"VSIG4",-0.0164152017509869,0.100682667851443,0.0265817163862286,0.871148142588951,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"B4GAT1",-0.096178254998355,0.044030425272907,4.77142416940786,0.034855651220534,0.340877682775766,"EODLB_vs_CN",222,"study_9"
"ACAN",-0.0969816946266447,0.0885604424092067,1.19922309112273,0.279522621097915,0.635640408831202,"EODLB_vs_CN",222,"study_9"
"ACP6",-0.229643214807566,0.175225820917496,1.71755648837524,0.19791044469014,0.576785039197445,"EODLB_vs_CN",222,"study_9"
"ADA",-0.0080725329289475,0.100787131159898,0.00641518940987617,0.936547687455769,0.971947958156488,"EODLB_vs_CN",222,"study_9"
"ADAM23",-0.0804432284684209,0.0587163474352531,1.87698551380373,0.178278312215101,0.549543760514509,"EODLB_vs_CN",222,"study_9"
"ADGRG1",0.0798304086855263,0.108918691371207,0.53719489352188,0.467233217731301,0.791398037293625,"EODLB_vs_CN",222,"study_9"
"AGRP",0.0726672983674339,0.102854384602885,0.499151531972056,0.483773128954189,0.80019124947649,"EODLB_vs_CN",222,"study_9"
"AMIGO2",-0.0887526509819079,0.0563335863551985,2.48214910804552,0.121945052866105,0.481005486305192,"EODLB_vs_CN",222,"study_9"
"ANGPT2",-0.0271783939585526,0.0879052455552565,0.0955912182132186,0.758600836905539,0.924034967784426,"EODLB_vs_CN",222,"study_9"
