"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CPB1",-0.0109361037384144,0.0909124938563068,0.0144703188238996,0.904420321102185,0.964815668087306,"LODLB_vs_CN",267,"study_9"
"CPM",-0.00941395533096401,0.0823819948142855,0.0130580900382244,0.90920202559531,0.964994674111201,"LODLB_vs_CN",267,"study_9"
"CPXM1",0.175660511366166,0.101890444920858,2.97222284603311,0.0868654031357647,0.361592707580352,"LODLB_vs_CN",267,"study_9"
"CRELD2",-0.0222675738308271,0.099763251155654,0.0498201022219092,0.823699039246318,0.936326956041644,"LODLB_vs_CN",267,"study_9"
"CRHBP",-0.0890811658190021,0.052793901804056,2.84711011028062,0.0934489361790892,0.364187316677684,"LODLB_vs_CN",267,"study_9"
"CRIM1",0.0214597253317841,0.0729095657288594,0.0866321903884188,0.768902549750689,0.920091253353352,"LODLB_vs_CN",267,"study_9"
"CSF2RA",-0.0668288394666439,0.110257804573825,0.36737462632986,0.545319965635585,0.80661911583597,"LODLB_vs_CN",267,"study_9"
"CST6",0.00298358025372547,0.0871845725811814,0.00117110588348414,0.972751153367656,0.980788368294179,"LODLB_vs_CN",267,"study_9"
"CSTB",0.132787350049077,0.0811848830143235,2.67524197333455,0.103961439663367,0.382322232674554,"LODLB_vs_CN",267,"study_9"
"CTSC",-0.265949039478059,0.0702538553797955,14.3303410878371,0.000229770723982052,0.00931494653733086,"LODLB_vs_CN",267,"study_9"
"CTSO",0.0801638118553649,0.0630680964685038,1.61561275672814,0.205805694618369,0.518183265161375,"LODLB_vs_CN",267,"study_9"
"CTSS",-0.0221638370708819,0.03113654596789,0.506697813460755,0.477538015436523,0.776739951989315,"LODLB_vs_CN",267,"study_9"
"CX3CL1",-0.176550876633082,0.0659968444141588,7.15638036460643,0.00843197407176003,0.0898005238642443,"LODLB_vs_CN",267,"study_9"
"CXADR",-0.1262488013054,0.0797167749821644,2.50815912210356,0.115923387806309,0.405389685132411,"LODLB_vs_CN",267,"study_9"
"CXCL10",-0.0800406827563913,0.109687855041309,0.532481448097121,0.466879754357714,0.770224645598917,"LODLB_vs_CN",267,"study_9"
"CCN1",0.0675585871053999,0.0758796577385413,0.792702796037957,0.375074452628157,0.688823862469779,"LODLB_vs_CN",267,"study_9"
"DCBLD2",-0.00916722796185909,0.054023981049814,0.0287940592162228,0.865528505750762,0.95193238412175,"LODLB_vs_CN",267,"study_9"
"DDAH1",0.0682134432229664,0.0735740254963305,0.859589114514301,0.355624697788037,0.674315079782064,"LODLB_vs_CN",267,"study_9"
"DLK1",-0.144472165025769,0.0697024296368287,4.29608166914771,0.0399649925211496,0.230246060656852,"LODLB_vs_CN",267,"study_9"
"DLL1",-0.146274064634313,0.0768912454641655,3.61893571179463,0.059670542344949,0.28454833252554,"LODLB_vs_CN",267,"study_9"
