"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"GALNT2",-0.0921535118318781,0.0424442923438051,4.71395232606494,0.0305723231458887,0.130697132335825,"LOOD_vs_CN",380,"study_8"
"CD99L2",-0.0547662113933471,0.0258516323183908,4.48796494460729,0.0347897551261251,0.140112386178967,"LOOD_vs_CN",380,"study_8"
"CHI3L1",-0.0519194502259186,0.0171431471318755,9.17231719825051,0.00262625852127402,0.0257373335084854,"LOOD_vs_CN",380,"study_8"
"FAM3C",-0.0242003906543324,0.00846501491349303,8.17314677433744,0.00449043082718624,0.0371481095703589,"LOOD_vs_CN",380,"study_8"
"CRTAC1",-0.0243006098892586,0.0703904759419299,0.11918086789342,0.730120106696128,0.885879062791302,"LOOD_vs_CN",380,"study_8"
"CTSH",-0.168539309472349,0.0797892193337598,4.46183995945269,0.0353168457958875,0.140605192324877,"LOOD_vs_CN",380,"study_8"
"TIMP1",0.0382917813104644,0.0417164136012482,0.842552963645089,0.359252944348903,0.600023123909096,"LOOD_vs_CN",380,"study_8"
"SELL",0.0476542574152461,0.0584817381932286,0.663992032897405,0.415673355118867,0.631942547042288,"LOOD_vs_CN",380,"study_8"
"TAFA5",-0.0433955713718639,0.0182974848261094,5.62481224655388,0.0182243071467558,0.0951267427708474,"LOOD_vs_CN",380,"study_8"
"TNFRSF21",-0.0544501436747051,0.0193163939054286,7.94595230551752,0.00509049621085883,0.0396581312396833,"LOOD_vs_CN",380,"study_8"
"IGFBP7",-0.0475148702273049,0.0311167394050541,2.33169064015449,0.127602105897713,0.326827121684115,"LOOD_vs_CN",380,"study_8"
"SEZ6L2",-0.0762057606279972,0.0268861341328358,8.03376053722163,0.00485013675839513,0.0391080647480722,"LOOD_vs_CN",380,"study_8"
"KIT",-0.036744634093278,0.0602359469981853,0.372114307835724,0.542220649536608,0.742783986569503,"LOOD_vs_CN",380,"study_8"
"IGFBP2",-0.105020699962022,0.0363284137888165,8.35712591799886,0.00406370844344785,0.0349756606857509,"LOOD_vs_CN",380,"study_8"
"PRELP",0.0262013117297304,0.031561790908052,0.689164330956009,0.406979454113168,0.631942547042288,"LOOD_vs_CN",380,"study_8"
"ALCAM",-0.0480863695677058,0.0554228560558453,0.75277671246302,0.386149055792539,0.620295897837888,"LOOD_vs_CN",380,"study_8"
"WFIKKN2",-0.0791066590097032,0.0671826439146752,1.38647455463496,0.239742220908718,0.475750139311069,"LOOD_vs_CN",380,"study_8"
"TGFBI",-0.00733761628995211,0.0574930655984801,0.0162884238455954,0.898512817032039,0.963212827191819,"LOOD_vs_CN",380,"study_8"
"DNER",-0.0459449602088711,0.0144014867691348,10.1779684421474,0.00155260189756904,0.0173510071710786,"LOOD_vs_CN",380,"study_8"
"CDH2",-0.0633945088464309,0.0483223380771264,1.72110514945835,0.1903479024548,0.42603617418631,"LOOD_vs_CN",380,"study_8"
"MOG",-0.03122684175454,0.0200093238192273,2.43551775286162,0.119718774236706,0.315355978758421,"LOOD_vs_CN",380,"study_8"
"COL18A1",0.016150803054054,0.050718531351208,0.101403957385363,0.750328618303693,0.895829224755943,"LOOD_vs_CN",380,"study_8"
"RTN4R",-0.108220864838532,0.0384981358492762,7.90210141572685,0.00521281740340701,0.0396581312396833,"LOOD_vs_CN",380,"study_8"
"COCH",0.0592504302665287,0.0783512800359609,0.571861455038258,0.449991867581919,0.661017788425895,"LOOD_vs_CN",380,"study_8"
"CD59",-0.0407853583162856,0.0461577121597868,0.780764422001347,0.377480708436159,0.616551823779059,"LOOD_vs_CN",380,"study_8"
"TGFBR3",-0.0241551304357588,0.0595781915921062,0.164378169752828,0.685387359068588,0.856993619522257,"LOOD_vs_CN",380,"study_8"
"CLSTN2",-0.105603672121829,0.0464448991818562,5.16989819492205,0.0235522393863604,0.109502613452184,"LOOD_vs_CN",380,"study_8"
"APLP1",-0.0140365423189195,0.025622715417729,0.300102748268381,0.584142535758267,0.780777857684294,"LOOD_vs_CN",380,"study_8"
"BCAN",0.00517340796521104,0.00799940615227619,0.418251935537011,0.518209001063809,0.72074046654508,"LOOD_vs_CN",380,"study_8"
"NBL1",0.0944307713866941,0.0278453364191996,11.5006433649899,0.000774016227467754,0.0107184421064556,"LOOD_vs_CN",380,"study_8"
"SOD1",0.0291035749223836,0.0341067927319916,0.728133333451655,0.394038928134765,0.6217317394904,"LOOD_vs_CN",380,"study_8"
"COL1A1",-0.11009700228815,0.0368258450934699,8.93810689799047,0.00297553281105008,0.0278737411858661,"LOOD_vs_CN",380,"study_8"
"DDR1",-0.0415075086594596,0.0386147946949479,1.15543594494174,0.283117795630189,0.519643585241297,"LOOD_vs_CN",380,"study_8"
"TPP1",0.0511674839397092,0.0513636565198643,0.992376011613545,0.319808218320464,0.559664382060812,"LOOD_vs_CN",380,"study_8"
"KLK6",-0.0189912644338186,0.0209054084763509,0.825259336367759,0.364225798718434,0.604197483811569,"LOOD_vs_CN",380,"study_8"
"PCOLCE",-0.0575533292546089,0.0504028274507035,1.30386042157906,0.254234840233188,0.495252578680552,"LOOD_vs_CN",380,"study_8"
"NRCAM",-0.000561016291754868,0.00903640083977261,0.00385442830526691,0.950530128126772,0.979753546305426,"LOOD_vs_CN",380,"study_8"
"CNTN2",-0.011471083758698,0.0111401922558634,1.06028722784982,0.303831429420019,0.543653428484697,"LOOD_vs_CN",380,"study_8"
"NCAM1",-0.0136932709685382,0.0549622714681351,0.0620704735624625,0.803390416685428,0.925984686840186,"LOOD_vs_CN",380,"study_8"
"PTPRS",-0.0618009551104644,0.0550314848643825,1.26115339028364,0.262168697717755,0.500529451163389,"LOOD_vs_CN",380,"study_8"
"RARRES2",-0.0255144477794875,0.0341886478129016,0.55694011141983,0.455960375612748,0.663120454943654,"LOOD_vs_CN",380,"study_8"
"DPP6",-0.0482552876977129,0.0436225500511671,1.22367959792323,0.269401299436616,0.501909058860622,"LOOD_vs_CN",380,"study_8"
"NID2",-0.01122204416632,0.0576780277994617,0.0378549906450156,0.845840070433805,0.941958260255828,"LOOD_vs_CN",380,"study_8"
"CHL1",-0.125339083768122,0.0628173308559171,3.98120071389337,0.0467640367689459,0.172188967756176,"LOOD_vs_CN",380,"study_8"
"GFRA2",-0.105937442759529,0.0312160605055465,11.5170905871582,0.000764828753075513,0.0107184421064556,"LOOD_vs_CN",380,"study_8"
"VCAN",-0.0449892467000694,0.0502160208626784,0.802662273090785,0.37087411277006,0.608883530501361,"LOOD_vs_CN",380,"study_8"
"ENO2",-0.00590519208066542,0.0392916327731886,0.0225874864230148,0.880616410932514,0.955351746161901,"LOOD_vs_CN",380,"study_8"
"SEZ6L",-0.0471986875941788,0.0148468279848112,10.1063071228988,0.00160439428285761,0.0176206751410396,"LOOD_vs_CN",380,"study_8"
"CTSF",-0.148629402788496,0.0601203337612647,6.11176573957198,0.0138680841166275,0.0825604633859041,"LOOD_vs_CN",380,"study_8"
"SELENOP",-0.077079693605544,0.085267763542731,0.817165861494005,0.36660940337204,0.605000492093237,"LOOD_vs_CN",380,"study_8"
"PODXL2",-0.0752708024239785,0.0257946666434215,8.51516861960805,0.00373591809966551,0.0330524976317629,"LOOD_vs_CN",380,"study_8"
"PEBP1",0.146559392759944,0.0516179895179964,8.06167235867188,0.00476888911661927,0.038945927785724,"LOOD_vs_CN",380,"study_8"
"CDH6",-0.193392971963687,0.0568583252371025,11.5689314611446,0.000745983119503465,0.0107184421064556,"LOOD_vs_CN",380,"study_8"
"EFEMP1",0.0186525140461535,0.0592430296986995,0.0991288871722958,0.753053202143288,0.896625962178084,"LOOD_vs_CN",380,"study_8"
"LTBP2",-0.0661972657298682,0.0549183135228774,1.45293343692074,0.228815955905074,0.46511239189848,"LOOD_vs_CN",380,"study_8"
"ROBO1",-0.109082885628552,0.078081704339328,1.95170721372079,0.163223534611249,0.387907662579559,"LOOD_vs_CN",380,"study_8"
"THY1",0.0187237772812203,0.0079854323720564,5.49781423045598,0.0195772110037177,0.0981943575540801,"LOOD_vs_CN",380,"study_8"
"PAM",-0.242997345986556,0.0673365191239497,13.02272098746,0.000351382910411894,0.00678275496764778,"LOOD_vs_CN",380,"study_8"
"SIRPA",-0.242976499983507,0.0844546997579579,8.27715140018152,0.00426831607536688,0.0357752281580092,"LOOD_vs_CN",380,"study_8"
"QDPR",0.0539655610975744,0.0408277317502389,1.74712061635385,0.187043393229946,0.42101286744691,"LOOD_vs_CN",380,"study_8"
"FRZB",0.00503830320332632,0.023284936488831,0.0468186065618471,0.828822395664802,0.936123193103111,"LOOD_vs_CN",380,"study_8"
"SEMA7A",-0.0781883197871096,0.0437530695744768,3.19349842882886,0.0747333958325016,0.235247968810607,"LOOD_vs_CN",380,"study_8"
"MCFD2",-0.000954707381565889,0.0150512636137589,0.00402341320020653,0.949457512535346,0.979753546305426,"LOOD_vs_CN",380,"study_8"
"PRCP",0.273042390361746,0.0621990626682805,19.2704774385983,1.48789425088546e-05,0.000594626276924005,"LOOD_vs_CN",380,"study_8"
"MEGF9",-0.103039251273874,0.0584009215949264,3.11290586300466,0.0784915270450153,0.242104990813069,"LOOD_vs_CN",380,"study_8"
"CSF1",0.00438727874968858,0.0398621350026985,0.0121134916932741,0.912419171192589,0.963212827191819,"LOOD_vs_CN",380,"study_8"
"DKK3",-0.0131953147484403,0.0139029869968009,0.90078941598024,0.34319164115442,0.579875531605744,"LOOD_vs_CN",380,"study_8"
"SPOCK1",-0.0496153468949414,0.0323426364901459,2.35332129704842,0.125861829042,0.325358255839339,"LOOD_vs_CN",380,"study_8"
"CLSTN3",-0.231103182625779,0.0478723213056583,23.304665800156,2.07405791639819e-06,0.000145406835761707,"LOOD_vs_CN",380,"study_8"
"SPINT2",-0.0585486651629941,0.0555462499375366,1.11102673160913,0.292532553702961,0.527884523254352,"LOOD_vs_CN",380,"study_8"
"MFGE8",-0.112069751651005,0.0738470176376422,2.30308993628796,0.12995344183594,0.331121369797975,"LOOD_vs_CN",380,"study_8"
"PRDX1",0.190486377168815,0.0495341874549175,14.7882831547872,0.000141668024551461,0.00321348869176875,"LOOD_vs_CN",380,"study_8"
"CADM3",-0.00181087853333395,0.0117585716395399,0.0237175323758532,0.877688487530965,0.955351746161901,"LOOD_vs_CN",380,"study_8"
"SOD2",0.0495079069011783,0.0501228176565272,0.975614345057237,0.323942974560483,0.562266143855662,"LOOD_vs_CN",380,"study_8"
"CST3",-0.00344625152182942,0.0126837554477213,0.0738241103412837,0.785997661878183,0.918679835993399,"LOOD_vs_CN",380,"study_8"
"COLEC12",0.0166056987298679,0.0402750813357293,0.169997078005748,0.680352809469153,0.854802247794577,"LOOD_vs_CN",380,"study_8"
"CNTN1",0.00218373329798993,0.0383136608634896,0.00324856747102323,0.954578630210693,0.980752560393889,"LOOD_vs_CN",380,"study_8"
