"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"IGHV3-72",0.385612588986604,0.826900518064435,0.217468259920316,0.65675387832438,0.879191937076047,"EOAD_vs_LOAD",51,"study_4"
"NPPC",-0.0719137869665287,0.0924641373332482,0.60489176786528,0.474742283017628,0.801479164044078,"EOAD_vs_LOAD",49,"study_4"
"CPE",-0.135578827704622,0.0680413352441698,3.97043502752698,0.0684141890959983,0.610909628437909,"EOAD_vs_LOAD",56,"study_4"
"HSPA8",0.0929487233317996,0.0624123059238187,2.2179226745928,0.160629016649081,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"C4BPA",0.600864280240077,0.391994716577598,2.34959141821014,0.171531437979854,0.647311526774961,"EOAD_vs_LOAD",56,"study_4"
"VTN",0.212859118603342,0.161503044314668,1.73709309009642,0.220059090882239,0.676913449698697,"EOAD_vs_LOAD",56,"study_4"
"SEMA6A",-0.115086653051981,0.131928092299513,0.760983701281289,0.411316086995614,0.791089946949829,"EOAD_vs_LOAD",56,"study_4"
"WFDC1",-0.30934641336981,0.145110352222419,4.54457607336402,0.0613877932986221,0.60601171904729,"EOAD_vs_LOAD",56,"study_4"
"NPTX1",-0.171701199227765,0.0658701709473117,6.7946810589139,0.0212750976218948,0.555518252636764,"EOAD_vs_LOAD",56,"study_4"
"PTN",-0.0343536396201003,0.0967358266055174,0.126116182652558,0.731140985557253,0.904869297067732,"EOAD_vs_LOAD",56,"study_4"
"DCN",-0.00708185875923029,0.117547093729653,0.00362969998731266,0.953333947326994,0.991681337163346,"EOAD_vs_LOAD",56,"study_4"
"MEGF10",-0.0552338085753821,0.0843327561954006,0.428960588304489,0.532888975468556,0.819602407636285,"EOAD_vs_LOAD",56,"study_4"
"PSAP",-0.0364488237899714,0.0692607311426962,0.27694459434187,0.614629321075673,0.86192863730274,"EOAD_vs_LOAD",56,"study_4"
"GGH",-0.0424391240512243,0.0994434206330285,0.182129675388347,0.680115412794147,0.888705451265678,"EOAD_vs_LOAD",56,"study_4"
"F10",0.172503755352805,0.111955791812837,2.37412715904482,0.16544421733496,0.644309735180065,"EOAD_vs_LOAD",56,"study_4"
"KRT2",-0.293586125223976,0.448971203759439,0.427596439482227,0.529312114351039,0.816359321994945,"EOAD_vs_LOAD",53,"study_4"
"GALNT2",-0.0256674792240243,0.0324092615703777,0.62723194140989,0.446883665945311,0.794925891834895,"EOAD_vs_LOAD",56,"study_4"
"NTNG1",-0.205313426012665,0.131662535921126,2.43170153353964,0.163605092586268,0.64285817298915,"EOAD_vs_LOAD",56,"study_4"
"CD55",0.0987308959985214,0.0603259394375478,2.67853896884051,0.136896258417008,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"CD99L2",0.0659634400082982,0.0817310574076802,0.651376905787262,0.438129756364436,0.794925891834895,"EOAD_vs_LOAD",56,"study_4"
"IGHA1",0.258794215154687,0.387527956578711,0.445967337125358,0.525820145800253,0.813229488358667,"EOAD_vs_LOAD",56,"study_4"
"ACYP2",0.212932541029915,0.116119969966208,3.36256155980748,0.114514552430904,0.642164481092878,"EOAD_vs_LOAD",49,"study_4"
"EFEMP2",-0.0840425884449134,0.122517603573334,0.470545747371649,0.51579262369789,0.813229488358667,"EOAD_vs_LOAD",56,"study_4"
"CHI3L1",0.0331345449609781,0.135770390999673,0.0595596153236613,0.814003788446025,0.941241776187107,"EOAD_vs_LOAD",56,"study_4"
"FAM3C",0.0101020480081022,0.0678062355572099,0.0221962489980098,0.884652917008816,0.961515614923147,"EOAD_vs_LOAD",56,"study_4"
