"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CA4",-0.0364102124557633,0.109061947452442,0.111455095787458,0.739557469488779,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"CACNA2D2",-0.126931388572646,0.193664309366974,0.429574881799144,0.514114340168746,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"CALCA",-0.117205484842533,0.133172968171449,0.774575422550785,0.38183376967448,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CAPG",-0.102840284482549,0.0856781783604713,1.44074158040327,0.233501956175064,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CCDC80",-0.325378312659903,0.103883399105077,9.81035904882687,0.00251168192124913,0.802482373839095,"EODLB_vs_LODLB",109,"study_9"
"CCL14",-0.0682897032122565,0.128363117331727,0.283028350008075,0.596975136169145,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"CCL15",-0.107859483967939,0.130735305912975,0.680661053271494,0.413120073420107,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CCL16",0.0838779621164772,0.14075823794203,0.355097894850624,0.553597590212601,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"CCL18",-0.119122858064935,0.167824956789899,0.50382199278459,0.480752202443356,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"CCL19",0.0818008614569798,0.19813991307445,0.170440114927843,0.681343328944578,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"CD109",-0.0878645159525162,0.102400558158859,0.736245060203539,0.393318839534272,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CD177",-0.413320922360796,0.450991143587904,0.839921605574031,0.363532245441892,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CD200",0.0228939456010551,0.0994306494512293,0.0530152411084662,0.818609594411061,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CD209",-0.0609245946980519,0.146712487550851,0.172445210179161,0.679543373492013,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"CD46",-0.0611501920762989,0.107441232166466,0.32393187918139,0.571354766148809,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"CD58",-0.151247779157468,0.0860893011806479,3.08659499649633,0.0827170637042975,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CD74",-0.109811657053571,0.112777067377642,0.948102509069955,0.333569636089579,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CD83",0.0625979204334417,0.0981735048586378,0.406566152395005,0.52574949582916,0.957133697535138,"EODLB_vs_LODLB",109,"study_9"
"CD84",-0.0145380767642046,0.0559406365791893,0.0675396968702124,0.795724483530448,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CD93",-0.0953910344979709,0.111790644717744,0.728122070985906,0.396730039284657,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ADGRE5",-0.22996315273823,0.124649776106097,3.40356071804641,0.0694174033758921,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CDH1",-0.0794895727053571,0.103844325398417,0.585942211857925,0.447109808295064,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CDH3",-0.0398630993433442,0.0442054861652567,0.813185790815973,0.371624306805275,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CFHR5",-0.293395216235389,0.137568888430523,4.54847278586951,0.0362716738865488,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CHIT1",-0.0459960950836038,0.321441129222641,0.0204757131135787,0.886517368144366,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CLEC11A",-0.175100490127841,0.146248699467384,1.43347689705883,0.236681188987883,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CLEC14A",-0.207475490087257,0.114395214831884,3.2894090412037,0.0743257419445914,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CLMP",0.00254214459253266,0.0804811247627366,0.000997728603757738,0.974909797547103,0.995823677253915,"EODLB_vs_LODLB",109,"study_9"
