"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"ACYP2",0.0460630533335349,-0.00767961427453231,0.0998057209416021,2.67743257557821,0.00741887827792298,0.540388937083194,0.0478368434086218,0.0220534743506105,0.0812010897809155,8,1116,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0290849556368324
"CDH18",-0.0626060711080174,-0.106939537659057,-0.0182726045569774,-2.67389809699387,0.00749752299238764,0,-0.0637804383869272,-0.079065809639169,-0.0552790989436656,6,964,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0292477629604033
"SEMA6B",-0.0542985337892025,-0.0972531186805129,-0.0113439488978921,-2.66656197429361,0.00766314761392798,0.71385375754342,-0.0541626567766196,-0.0843837503803848,-0.0130686046531612,7,973,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0297466025604692
"SPESP1",-0.137315309559772,-0.245208403876341,-0.0294222152432026,-2.66263381488341,0.00775317355393272,0,NA,NA,NA,3,680,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.070045912797599
"SYT1",0.0546985605485563,0.0105257636160345,0.0988713574810781,2.66064090831595,0.00779920857206687,0.843549710986622,0.0569868273422576,0.0286177743161844,0.0946581437890263,7,961,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0301263546803367
"IL17RA",0.189407088315019,0.0507661278938998,0.328048048736139,2.65799703562915,0.00786065844489917,0,NA,NA,NA,4,649,"study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",0.0704100004295242
"CUTA",-0.0436487008112534,-0.0831576755937984,-0.00413972602870828,-2.65112198722242,0.00802248602036778,0,-0.0441336376116001,-0.0506330473807477,-0.0348581414039782,8,1221,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0308376535807308
"CFI",-0.0367215429685899,-0.104099149475516,0.0306560635383365,-2.64209642203719,0.00823945953472265,0.852376296140709,-0.0349217443154591,-0.0716152245037608,0.0221551244791853,8,1231,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0315179325891332
"C1QL2",-0.217769514929376,-0.391268192971667,-0.0442708368870854,-2.63906250372129,0.00831356514374756,0.575937354708717,NA,NA,NA,4,484,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_1; study_11",0.0738357311071817
"LSR",-0.0395066484266911,-0.0697787906510703,-0.0092345062023119,-2.63782320920747,0.00834400693058739,0.455692682424128,-0.0374657391327188,-0.0483694059958905,-0.0176589001439436,6,977,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0317636592333472
"IGLV1-44",-0.118934978125124,-0.215046852956002,-0.0228231032942461,-2.62952131334986,0.00855051718902639,0.811351248717687,NA,NA,NA,3,737,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0753020337319299
"FAM174A",-0.0749259703110113,-0.128088720677885,-0.0217632199441372,-2.6211086476284,0.00876443252760069,0,-0.0759737168197664,-0.0974010142783331,-0.0678113433154223,7,1011,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0331316370442658
"IGFBP5",0.0369169407387524,-0.00369048513848309,0.0775243666159878,2.6201709654629,0.00878856946678638,0.540637456556163,0.0374526975451167,0.0166016245241267,0.0572063049163514,8,1209,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0331316370442658
"AGRN",-0.0492048809116301,-0.0754083717156168,-0.0230013901076433,-2.61858623387475,0.00882949718184748,0.831617848315454,-0.0471728816976665,-0.0752500350168493,-0.00706109436176691,8,1231,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0331316370442658
"CD164",0.0337644387073118,-0.00226987340977595,0.0697987508243995,2.61844025440412,0.00883327583957256,0.277141107934323,NA,NA,NA,4,885,"study_1_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_1; study_8",0.077143942332267
"F3",0.0759125693126137,0.0153733462255826,0.136451792399645,2.61070731249036,0.00903551881167983,0.648335074870901,0.0753753974040836,0.0395861912150626,0.0955794275721213,7,1167,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_11; study_2; study_7; study_8",0.0337440228606811
"CORO1A",0.0668416361729768,-0.045126500892454,0.178809773238408,2.60912837104142,0.00907731827972015,0.66353196838766,0.0750229768226217,0.0373176785835219,0.120797332740044,5,881,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0401794475792264
"ATP2B2",-0.128484129422263,-0.243885019087341,-0.0130832397571857,-2.60844910290584,0.00909535365944927,0,NA,NA,NA,3,624,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN",2,"study_1; study_11",0.0787762862405193
"C1QTNF4",-0.0523261249259747,-0.0897091831665958,-0.0149430666853537,-2.60311919320323,0.00923798304598297,0.348545474395397,-0.0521114445472729,-0.060495948013051,-0.0431885639778717,7,1020,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0343374086803518
"HEPH",-0.0753591635937105,-0.140466363092001,-0.0102519640954199,-2.5977285941509,0.00938426342872998,0,-0.0781243463273068,-0.0868884702240088,-0.0669104900746395,6,739,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0411075713903736
"CFL2",0.0866255591783678,0.0213335858476739,0.151917532509062,2.59602268015347,0.00943098397922757,0.982718504612842,0.0848685848314434,0.0685795175861873,0.0971482713635054,6,789,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0411075713903736
"ARHGDIA",0.0673125229290542,0.0129296288784919,0.121695416979616,2.59508334953419,0.00945679828037205,0,NA,NA,NA,4,809,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0808227975594108
"SLC12A5",-0.0703688228462947,-0.130533124887435,-0.0102045208051543,-2.59402779534979,0.0094858817746255,0,NA,NA,NA,4,793,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0808227975594108
"SPRING1",-0.0683152334033036,-0.112315566888621,-0.0243148999179863,-2.59311318417384,0.00951114636776551,0.736555159696002,-0.0666701544140451,-0.0838687658385809,-0.0411923283250667,6,921,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0351867762337992
"APP",-0.0590580272700139,-0.120444614516026,0.00232855997599849,-2.59282131776602,0.00951922130644731,0,-0.0622163968044133,-0.0912729887628151,-0.0448420004309157,8,1136,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.0411778436816774
"CD300C",0.132681757840215,0.0353891344116932,0.229974381268737,2.58927939616298,0.00961770247447097,0,NA,NA,NA,4,649,"study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",0.0812850983326256
"IGFBP2",0.0366998932920881,-0.00196494920537463,0.0753647357895507,2.58915614492626,0.00962114570165474,0.362139571807628,0.03760269967053,0.0221633672217311,0.0625857123381539,10,1731,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_1; study_11; study_4; study_8",0.035427396321981
"CNTNAP5",-0.0523568473813089,-0.0853653866298438,-0.019348308132774,-2.58433912164278,0.00975658098748018,0.641118579042867,-0.050297756005457,-0.0812524661462115,-0.0109089559675954,6,932,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0357590038052762
"WFDC2",-0.0506547942805418,-0.0811886431627786,-0.020120945398305,-2.58031667866642,0.00987097497025705,0.785081478256455,-0.0493988352161867,-0.0772197658042894,-0.0112378664274578,10,1697,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_1; study_11; study_4; study_8",0.03601077905816
"HAPLN1",-0.139775206429003,-0.297769633449933,0.0182192205919276,-2.58005535424899,0.00987844793149371,0.958550253197513,-0.162593982962883,-0.276078087442605,-0.0764136851826987,5,679,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.042410479465285
"NECTIN1",-0.0466236381784079,-0.0792132062433242,-0.0140340701134915,-2.57670176753462,0.00997479712318205,0.824316063569413,-0.0463500414782331,-0.0669263673297809,-0.0272554558042827,8,1219,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0362218439311864
"FAM234A",-0.0813753618179331,-0.170021702646053,0.00727097901018725,-2.57400294404326,0.0100529417806167,0.775663247159363,NA,NA,NA,4,668,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0842838638886904
"DLK2",-0.0463201557754712,-0.0841339385107263,-0.00850637304021612,-2.56429742377501,0.010338490995969,0.377015325529808,NA,NA,NA,5,826,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0859899886013931
"MAMDC2",0.053486687639175,0.0101315919871929,0.0968417832911572,2.56365617001911,0.0103576092863607,0,0.0535893810832366,0.039433082669048,0.0648218487306705,5,859,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0441357828545669
"CTSS",0.0540427662350808,0.00600050322769113,0.102085029242471,2.5605154273538,0.0104517022890042,0.116709444023824,0.053304537669027,0.0332615133321675,0.0725642396862627,10,1651,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0474802369310117
"NRP2",-0.0117501515630602,-0.0388652138361657,0.0153649107100453,-2.55967995481589,0.010476859792289,0.704934045342716,-0.011475606879651,-0.0415967145982633,0.00624052937233523,10,1642,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0474802369310117
"NOMO3",-0.0414526181151958,-0.0785187834950639,-0.00438645273532775,-2.55894533151912,0.010499025048244,0,-0.0394540937029338,-0.0494267314554491,-0.0298701203186918,4,824,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0444069874262765
"RELN",-0.0695787188642091,-0.123434715365035,-0.0157227223633835,-2.55236943737958,0.0106993001877819,0.636167504675692,-0.0703764845829734,-0.0861068231989151,-0.0546746212182199,8,1230,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0386420756907386
"NLGN4X",-0.0608063745561265,-0.0969476801414299,-0.024665068970823,-2.55029374223668,0.0107632190551001,0.835088114079288,-0.0616146945515859,-0.0774381624895679,-0.0383916812970521,7,997,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0386420756907386
"SNCA",0.10564389617629,-0.0154120123166828,0.226699804669263,2.54980807498279,0.010778223591917,0.802021701728267,0.111614303525117,-0.029062984508704,0.262658058161275,6,598,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0450926399941339
"GALNT6",-0.0789545194641055,-0.130188962470696,-0.0277200764575152,-2.54947913119204,0.0107883967664499,0.804112213139518,-0.0755123928361873,-0.0978345130608402,-0.0346672152476824,6,989,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0386420756907386
"ADIRF",0.0748107926985116,0.0183116983910192,0.131309887006004,2.54848884311651,0.0108190747446521,0.856951954457711,0.0755153446374907,0.0281542901103954,0.112364144645106,5,798,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0450926399941339
"EXT2",-0.0402509279561497,-0.069160695312829,-0.0113411605994704,-2.54045440611032,0.0110708527215844,0.801722089725029,-0.0375858945716432,-0.0524507643120591,-0.0272184661889293,5,896,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0456926166662585
"VSNL1",0.0849751117559039,-0.00316441576190583,0.173114639273714,2.54043362392627,0.0110715106736719,0.308495147931249,NA,NA,NA,5,731,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0910282928827534
"IL36A",-0.181291561821372,-0.328298180718023,-0.0342849429247199,-2.53896925101571,0.0111179594360615,0,NA,NA,NA,3,623,"study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",0.0910282928827534
"BLVRB",-0.152053722718737,-0.320596477423732,0.0164890319862586,-2.53777370679545,0.011156009427687,0,-0.153543833714725,-0.171626409980421,-0.138848675803865,7,931,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0456926166662585
"CDH7",-0.0411710977381555,-0.0787233314139074,-0.00361886406240361,-2.5362993151918,0.0112030934032858,0.644417933630405,-0.0454337524364075,-0.0734039455989074,-0.0261498531464621,6,916,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.0456926166662585
"TMEM108",-0.133565206332004,-0.235842302386762,-0.0312881102772459,-2.53327479363923,0.0113002327200209,0.627813575141477,NA,NA,NA,4,653,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0918034410122627
"CRHBP",-0.0731149838365624,-0.14247057753815,-0.00375939013497467,-2.53270804259425,0.0113185181778706,0,-0.0737875003791779,-0.0915034135816059,-0.0553766955769838,8,1445,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_1; study_11; study_8",0.0458359849614477
"PDGFB",-0.0391773590296633,-0.0794735904791281,0.00111887241980158,-2.53128320368294,0.0113646047775755,0.777094649261029,-0.0377282011155689,-0.0802555726126688,0.00316266726507036,10,1746,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0504304337004915
"TALDO1",0.0424280171229545,0.0026420387105803,0.0822139955353287,2.52135921856166,0.0116902443450247,0.908296914376996,0.043191356821975,0.00843918478654096,0.0752298001980164,8,1130,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0416828621894997
"NHLRC3",-0.0425931137939803,-0.0912316297339231,0.0060454021459625,-2.51793691403024,0.0118044461966816,0.792835720371531,NA,NA,NA,4,791,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0936482880596591
"CLSTN3",-0.0390296507747564,-0.0767342007385912,-0.00132510081092167,-2.51793406737544,0.0118045415995752,0.408136235038654,-0.0385795077643237,-0.0520459930090108,-0.0271665874193074,11,1829,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.0513136196063168
"SCARB2",0.123852257897823,0.033629656279318,0.214074859516328,2.51454636206584,0.0119185630804153,0.796099950342268,NA,NA,NA,4,650,"study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_2; study_8",0.0936482880596591
"MILR1",0.0676472895988933,-0.0409841045712381,0.176278683769025,2.51367320328377,0.0119481091946422,0.452897959214625,0.0638765317261701,0.0037151507501458,0.128299958074416,8,1206,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_1; study_11; study_8",0.047841371154691
"INHBB",0.111502399996319,-0.03428797658733,0.257292776579969,2.51256445776464,0.011985720710778,0,NA,NA,NA,3,607,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_1; study_11",0.0936482880596591
"FIBIN",0.15035418137526,0.0466581961983187,0.254050166552202,2.51211213068081,0.0120010949356141,0.867067137469407,NA,NA,NA,4,711,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0936482880596591
"CAMP",0.311309288190716,0.091141235817851,0.531477340563582,2.51175472701984,0.0120132551529106,0.915802568446548,NA,NA,NA,4,639,"study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_2; study_8",0.0936482880596591
"VNN1",-0.129657075212334,-0.232752174813932,-0.0265619756107359,-2.5107482293518,0.0120475587014975,0,-0.127250573615057,-0.160008165562028,-0.0918397144810579,5,853,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.047841371154691
"HBD",-0.283271704794875,-0.601601176677451,0.035057767087702,-2.51023528382773,0.0120650743367347,0,-0.286544877119898,-0.294990282204135,-0.271400038922114,6,1035,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.047841371154691
"CZIB",0.0973918721993151,0.0126035180866885,0.182180226311942,2.50925198601579,0.0120987142864688,0,NA,NA,NA,3,588,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN",2,"study_1; study_11",0.0936482880596591
"ADCYAP1",-0.0936397060678711,-0.207884573842673,0.0206051617069307,-2.5076752159381,0.0121528312749176,0,NA,NA,NA,4,726,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.0936482880596591
"SLITRK5",-0.0869012392689263,-0.140689977884061,-0.033112500653792,-2.50751985602345,0.0121581750396283,0.870508290472453,-0.0848789613708082,-0.116235129280833,-0.0493457383853048,7,1020,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.0431560447352573
"CLEC7A",0.180507334989406,0.0467086195140071,0.314306050464804,2.50506757379371,0.0122428000852498,0.73918315694099,NA,NA,NA,4,650,"study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_2; study_8",0.093652952476947
"PAFAH1B2",0.174113831786865,-0.00807041168829201,0.356298075262023,2.50002713659777,0.0124183793669407,0.676147220065374,0.186718906454723,0.128966744383002,0.235512216727213,4,403,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_11; study_2; study_7",0.0488829751991493
"MANEAL",-0.0436714982367352,-0.0900354124359128,0.00269241596244248,-2.49773456391816,0.0124989743941783,0.559584924690305,-0.0428856802950211,-0.0594965747529923,-0.0155056873828697,5,897,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.0488829751991493
"TGFBR3",0.0524689369138846,0.0164830667576429,0.0884548070701262,2.4951001636718,0.0125921579398729,0.770167226685782,0.0526403623119978,0.0194973838952524,0.0679198219541689,11,1823,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.053342992611218
